counterpart_name,year,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Azerbaijan,Bangladesh,Belarus,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Central African Republic,Chad,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Eritrea,Eswatini,Ethiopia,Fiji,Gabon,"Gambia, The",Georgia,Ghana,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,"Iran, Islamic Rep.",Iraq,Jamaica,Jordan,Kazakhstan,Kenya,Kosovo,Kyrgyz Republic,Lao PDR,Lebanon,Lesotho,Liberia,Madagascar,Malawi,Maldives,Mali,Mauritania,Mauritius,Mexico,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Nepal,Nicaragua,Niger,Nigeria,North Macedonia,Pakistan,Papua New Guinea,Paraguay,Peru,Philippines,Rwanda,Samoa,Sao Tome and Principe,Senegal,Serbia,Sierra Leone,Solomon Islands,Somalia,South Africa,Sri Lanka,St. Lucia,St. Vincent and the Grenadines,Sudan,Suriname,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Tunisia,Turkiye,Turkmenistan,Uganda,Ukraine,Uzbekistan,Vanuatu,Viet Nam,"Yemen, Rep.",Zambia,Zimbabwe
Kuwait (official),1998,,,,,,,,2.0,,,,,,,,,1.9512,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.9999,,,3.5,,,,,,,,,,,,,,,,,,2.9999,,,,,1.5,,,,,,,,3.4999,,,,,,,,2.5,,,,3.4999,,,,2.0,,2.0,,,,,,,,,,,3.9999,,,3.5,,,,,,,,,,,,
Kuwait (official),1999,,2.5,,,,,,2.2035,,,2.5,,,2.0,,,1.0,,,,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,4.0,3.0,,,,,2.5,,,,3.25,,,,,,,,,,,,3.0,,,,,2.0,5.0,,3.4999,,,,,,2.4999,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,
Kuwait (official),2000,,,,,,,,1.9785,,3.5,,,,,,,1.9999,,,,,,,,,,,,,,,,,,,,,,2.4999,,,,2.5,4.0,3.5,,,,,,,,,,,,,3.0,,,,,2.9999,,,,,,,,3.5,,,,,3.5,,,,,,,7.26,,,,,4.5,,,,,,,,,,2.5,,,,,,,2.4999,,,,,3.0,,,,,,,,,,
Kuwait (official),2001,,2.5,,,,,,1.9759,,,,,,,,,1.9999,,,,1.4999,,1.5,3.8064,,,,,,,,,,,,,1.4326,,2.5,,,1.8722,,2.0619,,,2.5,,,,4.0,,,,,3.5,,,,,,,3.0,,,,,,1.9848,,,,,,,3.7118,,,,,1.5,,,,,,,,,,,,,,,,,2.0,,,,,,1.4999,,,,,,,2.0,,,,,,,,,
Kuwait (official),2002,,,3.0,,,,,1.0,3.5,,,,,,,,2.0,,,,,,,3.9999,,,,,,,,3.5,,,3.7724,,,,,,,,,,,,,,,,,,,,,3.4999,,,,,,,2.5649,,,,,,3.0,,,,,1.0,,3.5,,,2.4999,,,,,,,,,,,,,2.4014,,2.0,,,,,4.0,3.5,2.5,,,,,,,,,,1.75,,,,,,,,,
Kuwait (official),2003,,,,,,,1.9999,,,3.5,,,,,,,,,,,,,,3.7603,,,,,,,,,,,3.5,,,,,,,,,3.0,3.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,
Kuwait (official),2004,,2.5,,,,,,1.9999,,,1.0,,,,,,1.8786,,1.5,,2.0,,,,,,,,,,1.0,,,,2.8478,,1.0,,,,,,,,,,,,,,,,3.5,,,3.4999,1.0,,,,,,,2.0,,,1.5,,1.9999,1.5289,,,1.5,,,2.9999,,,,,,,,,,,,,,,,1.9863,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (official),2005,,,,,,,,1.5235,,,3.0,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,5.4,,,,,,,,,1.5,,,,,,3.1428,,,,,,,,,,,1.094,2.5,,,,,,,3.317,,,,,,,,2.0,,,,,,,,2.0,,,,,,0.5,,,2.9999,,,,,,,,,,1.5,,,,2.5,,,,,
Kuwait (official),2006,,,,,,,,,3.5,,,,,,,,,,,,,,,2.0,,,2.5,,,,,,,,3.4088,,,,1.9999,,,,2.9999,,,,,,,,,,3.4999,,,,,,,,,,,,,2.0,,,,,,,,,,4.0,0.5227,,,,,,,,,,,,,,,1.0037,,,,,,,,,,,,,,,,,,2.0,,,,,2.5,,,,2.0,
Kuwait (official),2007,,,,,,,,2.0,,,2.9999,,,,2.4999,,2.0,,,,,,,,,,,,,,,,,,2.5357,,,,2.5,,,,,,2.5,,2.5,,,,,,,,,,,,2.0,,,,,2.0,,,1.5,,,1.5,,,,,,2.4999,,,,,,,,2.5,,,,,1.9999,,,1.7627,,1.9999,,,,0.9891,,,,,,1.5,1.0,,,,,3.0,,,,,,,,,,
Kuwait (official),2008,,3.0,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,2.5,,,,3.0,,,,1.9999,,,1.9999,,,,,,,,,2.4999,,,,,3.4999,,,,,,,2.5,,,,,,3.0,1.5,,,,,,2.5,,,2.5,,0.9668,,,,,,,,,,,1.0,,,,,,,,,2.5,,3.5,,,,,,,,,,,,1.5,,2.5,,,
Kuwait (official),2009,,,,,,,,1.4999,,,3.0,,,,,,1.4999,,1.5,,,,,,,,,,,,,,,,3.0,,,2.5,,,,,,,,,,,,,,,,,,,2.9999,,0.6333,,,,,,,2.5,,0.5,1.5,,,,,,,2.4999,,,,,0.4514,,,,,,,,,,,,1.5,,,,,1.5,3.4999,,2.4999,,,,,,,,,,,,,,2.5,,,2.0,,
Kuwait (official),2010,,,,,,,,,,,2.9999,,,,,,,,,,,,,2.0,,,,,,1.5,2.0,,,,3.0,,,,1.9999,,,1.4999,,,,,,,,,,,,,,,2.9999,,0.5535,,,2.0,2.9999,,,,,,2.0,2.0,,,,3.0,,2.4999,,,,,,,,1.0,,,,,1.5,,,,,,,,,,,,2.5,,,1.5,,,,1.9999,,,,,1.5,,,,2.4999,1.5,,
Kuwait (official),2011,,,,,,,,2.0,,,,,,,,,1.5,,,,1.4999,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,3.0,,,,2.0,,,,,,1.5,,,1.9999,,,,,,2.6304,0.5227,,,,,,,,,,,,,,,2.1857,,2.0,,,,1.0,,,,,,,,,,,,,,,,,2.4999,,,,,
Kuwait (official),2012,,,,,,,,0.01,,,,,,2.0,,,,,,,,,,1.9999,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,2.5,,1.5,,,,2.5,,1.5,,,,,2.0,,,,,,,,,,,1.5,,,,,,,,2.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.5,,,,2.0,,,
Kuwait (official),2013,,,,,,,,,,,,,,,,,,2.0,1.5,,,,1.5,2.0,,,,,,1.4999,1.9999,,,,0.7233,,,,,,,0.0729,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5,,,2.0,,,,,,,0.5416,,2.0,,,,,,,,,,1.4999,,,0.0199,,1.9999,,,,,,,2.4999,,,,1.0,,,2.0,,3.0,,,,,,,,2.0,,
Kuwait (official),2014,,,,,3.0,,,,,,2.4999,,,,,,,,,,,,,2.0,,,,,,1.5,2.0,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4999,2.0,,,,1.4999,1.0,,,,,,,,,,,1.5,,,,,,,,,,,,0.02,,,,,,1.9999,,,,,,,1.0,,,,,2.831,,,,,,,,1.5,1.5,
Kuwait (official),2015,,,,,3.0,,,2.4999,,1.9999,2.0,,,,,,,,,,,,1.4999,,,,,,,,,,,,2.4999,,,1.9999,0.02,,,,,,,,,,,,,,,,,,,,,,,1.5,2.3125,,,,,,,2.0,,,,,,,,,1.4999,,1.3355,,,,,,,,1.4999,,,,,,,,,,2.9999,,2.0,,,,,,,,,2.5,,,,,1.5,,2.4999,,,
Kuwait (official),2016,,2.5,,,,,,2.0,,,,,,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,2.1595,,,2.0,,,,1.2615,,0.5102,,,,,,,,,,,,,,,,,1.4999,,2.7692,1.0,1.5,,,0.5384,,,,,,3.0,,,,,,,,,,,,,,,,,2.2499,,,1.9999,,,,0.5104,,2.4999,,,,,,,,1.5,,2.0,,,1.5,,,,2.0,,,
Kuwait (official),2017,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,1.9999,,,1.9999,,,,,2.5,,2.9999,,1.5,,,,,,,,,,,,,,,,2.5,,,,,1.5,,2.0,,,,,,2.4999,,,,,,,,,,,,,,,,,,2.0,,,,1.5,,,,,,,1.4008,,,,,1.9545,,,,,,,2.0,,,1.75
Kuwait (official),2018,,,,,3.0,,,0.6999,,,,,,,,,,1.4999,,,,,1.5519,,,,,,,1.5,1.9999,,,,2.0,,,,,,,,,,,,1.9999,,,,,,,,2.4999,,1.0,,1.5,,,,2.5,,,1.0,1.4999,,,,2.0,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,1.5,,,,,,6.6571,,,,,,,,,,
Kuwait (official),2019,,,,,,,,,,2.0,1.0,,,,,,1.4999,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.4999,,1.4999,,,,,1.9999,,,,,,,,,,,1.9999,,,,,,,,,,,,,1.0,,,,,,,,2.4999,,,,,,1.4999,,,,,,,2.0,,,,,
Kuwait (official),2020,,2.5,,,,,,,,,,,,,,,,,,,0.9688,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.352,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,1.3014,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Kuwait (official),2021,,,,,,,,1.4999,2.5,,1.4999,,,,,,,,,,1.5,,1.5,,,,,,,1.0,1.5,,,,,,,,,,,,,,,,,1.5,,,,,,,,,2.5,,,,2.0,,,0.6489,,,,2.0,,,,,,,,,,,,1.5,,,,,,,,,,,,1.5,,1.5,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Kuwait (official),2022,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.3049,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,4.9999,,,8.25,,,,,,,,,,,,,,,,,,,
Kuwait (private),1972,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1973,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35,,,,,,,,,,,,,,,,,,,
Kuwait (private),1974,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,
Kuwait (private),1975,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,
Kuwait (private),1976,,,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7833,,,,8.5,,,,,,,,5.0,,,,,,,,7.0616,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1977,,,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9999,,,,,,,,,,,,,,,,,,,
Kuwait (private),1978,,,8.5,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.875,,,,,,,,,,,,,,,,,9.625,,,,,,,,,8.0,,,,,,,,,,
Kuwait (private),1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25,,,,,,,,,,,,,,,,,,16.8749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.495,,,,,,,,16.745,,,,,,,,,,,,,,,,,,,
Kuwait (private),1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,
Kuwait (private),1987,,,9.1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1988,,,8.4674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1989,,,9.1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1990,,,9.1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1992,,,9.1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9999,,,,,,,,,
Kuwait (private),2006,,,4.0799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4669,,,,,,,,,
Kuwait (private),2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait (private),2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.232,,,,,,,,,
Kuwait (private),2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9172,,,,,,,,,
Kyrgyz Republic (official),1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7999,,,,,,,,,,,,,,,,
Latin Amer. Conf. of Saving & Credit Coop. (COLAC) (official),1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin Amer. Conf. of Saving & Credit Coop. (COLAC) (official),1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin Amer. Conf. of Saving & Credit Coop. (COLAC) (official),1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin American Agribusiness Dev. Corp. (LAAD) (official),1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin American Agribusiness Dev. Corp. (LAAD) (official),1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin American Agribusiness Dev. Corp. (LAAD) (official),1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin American Agribusiness Dev. Corp. (LAAD) (official),1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.565,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1973,,,,,,,,,,,,,,,,13.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon (private),1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
